year,period,periodName,latest,value,footnotes,calculations,Category,Year-Month
2020,M08,August,,194.449,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '15.4', '6': '-11.0', '12': '-16.8'}}",CUUR0000SETB01,2020-08
2020,M07,July,,194.397,[{}],"{'net_changes': {}, 'pct_changes': {'1': '4.8', '3': '15.1', '6': '-14.4', '12': '-20.3'}}",CUUR0000SETB01,2020-07
2020,M06,June,,185.422,[{}],"{'net_changes': {}, 'pct_changes': {'1': '10.0', '3': '-8.3', '6': '-19.0', '12': '-23.4'}}",CUUR0000SETB01,2020-06
2020,M05,May,,168.528,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '-22.8', '6': '-27.5', '12': '-33.8'}}",CUUR0000SETB01,2020-05
2020,M04,April,,168.891,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-16.5', '3': '-25.6', '6': '-28.2', '12': '-32.0'}}",CUUR0000SETB01,2020-04
2020,M03,March,,202.205,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-7.4', '3': '-11.6', '6': '-12.7', '12': '-10.2'}}",CUUR0000SETB01,2020-03
2020,M02,February,,218.373,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-3.8', '3': '-6.1', '6': '-6.5', '12': '5.6'}}",CUUR0000SETB01,2020-02
2020,M01,January,,227.01,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.8', '3': '-3.5', '6': '-7.0', '12': '12.8'}}",CUUR0000SETB01,2020-01
2019,M12,December,,228.857,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.6', '3': '-1.1', '6': '-5.4', '12': '7.9'}}",CUUR0000SETB01,2019-12
2019,M11,November,,232.575,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.1', '3': '-0.4', '6': '-8.6', '12': '-1.2'}}",CUUR0000SETB01,2019-11
2019,M10,October,,235.168,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.6', '3': '-3.6', '6': '-5.4', '12': '-7.3'}}",CUUR0000SETB01,2019-10
2019,M09,September,,231.496,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.9', '3': '-4.4', '6': '2.8', '12': '-8.2'}}",CUUR0000SETB01,2019-09
2019,M08,August,,233.625,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-4.3', '3': '-8.2', '6': '13.0', '12': '-7.1'}}",CUUR0000SETB01,2019-08
2019,M07,July,,244.0,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.8', '3': '-1.8', '6': '21.3', '12': '-3.3'}}",CUUR0000SETB01,2019-07
2019,M06,June,,242.043,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-4.9', '3': '7.4', '6': '14.1', '12': '-5.4'}}",CUUR0000SETB01,2019-06
2019,M05,May,,254.551,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.4', '3': '23.1', '6': '8.1', '12': '-0.2'}}",CUUR0000SETB01,2019-05
2019,M04,April,,248.499,[{}],"{'net_changes': {}, 'pct_changes': {'1': '10.3', '3': '23.5', '6': '-2.1', '12': '3.1'}}",CUUR0000SETB01,2019-04
2019,M03,March,,225.282,[{}],"{'net_changes': {}, 'pct_changes': {'1': '9.0', '3': '6.2', '6': '-10.7', '12': '-0.7'}}",CUUR0000SETB01,2019-03
2019,M02,February,,206.749,[{}],"{'net_changes': {}, 'pct_changes': {'1': '2.8', '3': '-12.2', '6': '-17.8', '12': '-9.1'}}",CUUR0000SETB01,2019-02
2019,M01,January,,201.194,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-5.2', '3': '-20.7', '6': '-20.2', '12': '-10.1'}}",CUUR0000SETB01,2019-01
2018,M12,December,,212.152,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-9.9', '3': '-15.9', '6': '-17.1', '12': '-2.1'}}",CUUR0000SETB01,2018-12
2018,M11,November,,235.381,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-7.3', '3': '-6.4', '6': '-7.7', '12': '5.0'}}",CUUR0000SETB01,2018-11
2018,M10,October,,253.793,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '0.6', '6': '5.3', '12': '16.1'}}",CUUR0000SETB01,2018-10
2018,M09,September,,252.216,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '-1.4', '6': '11.2', '12': '9.1'}}",CUUR0000SETB01,2018-09
2018,M08,August,,251.367,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.3', '3': '-1.5', '6': '10.5', '12': '20.3'}}",CUUR0000SETB01,2018-08
2018,M07,July,,252.232,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-1.4', '3': '4.7', '6': '12.7', '12': '25.4'}}",CUUR0000SETB01,2018-07
2018,M06,June,,255.885,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '12.8', '6': '18.0', '12': '24.3'}}",CUUR0000SETB01,2018-06
2018,M05,May,,255.096,[{}],"{'net_changes': {}, 'pct_changes': {'1': '5.9', '3': '12.2', '6': '13.8', '12': '21.8'}}",CUUR0000SETB01,2018-05
2018,M04,April,,240.962,[{}],"{'net_changes': {}, 'pct_changes': {'1': '6.2', '3': '7.7', '6': '10.2', '12': '13.4'}}",CUUR0000SETB01,2018-04
2018,M03,March,,226.872,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '4.7', '6': '-1.9', '12': '11.1'}}",CUUR0000SETB01,2018-03
2018,M02,February,,227.42,[{}],"{'net_changes': {}, 'pct_changes': {'1': '1.6', '3': '1.4', '6': '8.8', '12': '12.6'}}",CUUR0000SETB01,2018-02
2018,M01,January,,223.806,[{}],"{'net_changes': {}, 'pct_changes': {'1': '3.2', '3': '2.4', '6': '11.3', '12': '8.5'}}",CUUR0000SETB01,2018-01
2023,M09,September,True,548.431,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.2', '6': '0.1', '12': '-1.4'}}",CUUR0000SAM,2023-09
2023,M08,August,,548.082,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.1', '6': '-0.3', '12': '-1.0'}}",CUUR0000SAM,2023-08
2023,M07,July,,546.698,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '-0.1', '6': '-0.9', '12': '-0.5'}}",CUUR0000SAM,2023-07
2023,M06,June,,547.432,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-0.1', '6': '-0.6', '12': '0.1'}}",CUUR0000SAM,2023-06
2023,M05,May,,547.42,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-0.4', '6': '-0.6', '12': '0.7'}}",CUUR0000SAM,2023-05
2023,M04,April,,547.219,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '-0.8', '6': '-1.2', '12': '1.1'}}",CUUR0000SAM,2023-04
2023,M03,March,,547.805,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.3', '3': '-0.6', '6': '-1.5', '12': '1.5'}}",CUUR0000SAM,2023-03
2023,M02,February,,549.487,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.4', '3': '-0.2', '6': '-0.7', '12': '2.3'}}",CUUR0000SAM,2023-02
2023,M01,January,,551.422,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '-0.5', '6': '0.3', '12': '3.1'}}",CUUR0000SAM,2023-01
2022,M12,December,,551.002,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-1.0', '6': '0.8', '12': '4.0'}}",CUUR0000SAM,2022-12
2022,M11,November,,550.844,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.6', '3': '-0.5', '6': '1.4', '12': '4.2'}}",CUUR0000SAM,2022-11
2022,M10,October,,554.043,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.4', '3': '0.8', '6': '2.3', '12': '5.0'}}",CUUR0000SAM,2022-10
2022,M09,September,,556.323,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '1.8', '6': '3.1', '12': '6.0'}}",CUUR0000SAM,2022-09
2022,M08,August,,553.429,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '1.8', '6': '3.1', '12': '5.4'}}",CUUR0000SAM,2022-08
2022,M07,July,,549.562,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '1.5', '6': '2.7', '12': '4.8'}}",CUUR0000SAM,2022-07
2022,M06,June,,546.717,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '1.3', '6': '3.1', '12': '4.5'}}",CUUR0000SAM,2022-06
2022,M05,May,,543.488,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.2', '6': '2.8', '12': '3.7'}}",CUUR0000SAM,2022-05
2022,M04,April,,541.515,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.2', '6': '2.6', '12': '3.2'}}",CUUR0000SAM,2022-04
2022,M03,March,,539.739,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '1.8', '6': '2.8', '12': '2.9'}}",CUUR0000SAM,2022-03
2022,M02,February,,536.932,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.5', '6': '2.2', '12': '2.4'}}",CUUR0000SAM,2022-02
2022,M01,January,,535.048,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.9', '3': '1.4', '6': '2.1', '12': '2.5'}}",CUUR0000SAM,2022-01
2021,M12,December,,530.026,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '1.0', '6': '1.3', '12': '2.2'}}",CUUR0000SAM,2021-12
2021,M11,November,,528.877,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.7', '6': '0.9', '12': '1.7'}}",CUUR0000SAM,2021-11
2021,M10,October,,527.564,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '0.6', '6': '0.6', '12': '1.3'}}",CUUR0000SAM,2021-10
2021,M09,September,,524.818,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '0.3', '6': '0.0', '12': '0.4'}}",CUUR0000SAM,2021-09
2021,M08,August,,525.247,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.3', '6': '0.2', '12': '0.4'}}",CUUR0000SAM,2021-08
2021,M07,July,,524.219,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '-0.1', '6': '0.4', '12': '0.3'}}",CUUR0000SAM,2021-07
2021,M06,June,,522.989,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '-0.3', '6': '0.8', '12': '0.4'}}",CUUR0000SAM,2021-06
2021,M05,May,,523.918,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '-0.1', '6': '0.8', '12': '0.9'}}",CUUR0000SAM,2021-05
2021,M04,April,,524.585,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.5', '6': '0.7', '12': '1.5'}}",CUUR0000SAM,2021-04
2021,M03,March,,524.734,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '1.2', '6': '0.4', '12': '1.8'}}",CUUR0000SAM,2021-03
2021,M02,February,,524.207,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '0.8', '6': '0.2', '12': '2.0'}}",CUUR0000SAM,2021-02
2021,M01,January,,522.133,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '0.3', '6': '-0.1', '12': '1.9'}}",CUUR0000SAM,2021-01
2020,M12,December,,518.766,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '-0.7', '6': '-0.4', '12': '1.8'}}",CUUR0000SAM,2020-12
2020,M11,November,,519.848,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '-0.7', '6': '0.1', '12': '2.4'}}",CUUR0000SAM,2020-11
2020,M10,October,,520.725,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.3', '3': '-0.4', '6': '0.7', '12': '2.9'}}",CUUR0000SAM,2020-10
2020,M09,September,,522.528,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '0.3', '6': '1.3', '12': '4.2'}}",CUUR0000SAM,2020-09
2020,M08,August,,523.295,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.8', '6': '1.8', '12': '4.5'}}",CUUR0000SAM,2020-08
2020,M07,July,,522.686,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.1', '6': '2.1', '12': '5.0'}}",CUUR0000SAM,2020-07
2020,M06,June,,520.734,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.0', '6': '2.2', '12': '5.1'}}",CUUR0000SAM,2020-06
2020,M05,May,,519.194,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.0', '6': '2.3', '12': '4.9'}}",CUUR0000SAM,2020-05
2020,M04,April,,517.053,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.0', '6': '2.2', '12': '4.8'}}",CUUR0000SAM,2020-04
2020,M03,March,,515.605,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.2', '6': '2.8', '12': '4.7'}}",CUUR0000SAM,2020-03
2020,M02,February,,513.923,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.3', '6': '2.6', '12': '4.6'}}",CUUR0000SAM,2020-02
2020,M01,January,,512.149,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '1.2', '6': '2.9', '12': '4.5'}}",CUUR0000SAM,2020-01
2019,M12,December,,509.689,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.6', '6': '2.9', '12': '4.6'}}",CUUR0000SAM,2019-12
2019,M11,November,,507.541,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '1.3', '6': '2.5', '12': '4.2'}}",CUUR0000SAM,2019-11
2019,M10,October,,506.1,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.9', '3': '1.7', '6': '2.6', '12': '4.3'}}",CUUR0000SAM,2019-10
2019,M09,September,,501.468,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '1.2', '6': '1.9', '12': '3.5'}}",CUUR0000SAM,2019-09
2019,M08,August,,500.916,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '1.2', '6': '2.0', '12': '3.5'}}",CUUR0000SAM,2019-08
2019,M07,July,,497.687,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '0.9', '6': '1.5', '12': '2.6'}}",CUUR0000SAM,2019-07
2019,M06,June,,495.563,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.7', '6': '1.7', '12': '2.0'}}",CUUR0000SAM,2019-06
2019,M05,May,,494.928,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.8', '6': '1.7', '12': '2.1'}}",CUUR0000SAM,2019-05
2019,M04,April,,493.331,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.6', '6': '1.7', '12': '1.9'}}",CUUR0000SAM,2019-04
2019,M03,March,,492.306,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '1.0', '6': '1.6', '12': '1.7'}}",CUUR0000SAM,2019-03
2019,M02,February,,491.227,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.9', '6': '1.5', '12': '1.7'}}",CUUR0000SAM,2019-02
2019,M01,January,,490.204,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.6', '3': '1.0', '6': '1.0', '12': '1.9'}}",CUUR0000SAM,2019-01
2018,M12,December,,487.409,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.6', '6': '0.3', '12': '2.0'}}",CUUR0000SAM,2018-12
2018,M11,November,,486.886,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.6', '6': '0.4', '12': '2.0'}}",CUUR0000SAM,2018-11
2018,M10,October,,485.269,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.0', '6': '0.3', '12': '1.7'}}",CUUR0000SAM,2018-10
2018,M09,September,,484.708,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '-0.3', '6': '0.1', '12': '1.7'}}",CUUR0000SAM,2018-09
2018,M08,August,,484.172,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '-0.1', '6': '0.3', '12': '1.5'}}",CUUR0000SAM,2018-08
2018,M07,July,,485.193,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '0.2', '6': '0.9', '12': '1.9'}}",CUUR0000SAM,2018-07
2018,M06,June,,486.019,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.4', '6': '1.7', '12': '2.5'}}",CUUR0000SAM,2018-06
2018,M05,May,,484.853,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.4', '6': '1.6', '12': '2.4'}}",CUUR0000SAM,2018-05
2018,M04,April,,484.034,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.6', '6': '1.4', '12': '2.2'}}",CUUR0000SAM,2018-04
2018,M03,March,,483.984,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '1.3', '6': '1.6', '12': '2.0'}}",CUUR0000SAM,2018-03
2018,M02,February,,482.897,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '1.2', '6': '1.3', '12': '1.8'}}",CUUR0000SAM,2018-02
2018,M01,January,,481.06,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '0.8', '6': '1.0', '12': '2.0'}}",CUUR0000SAM,2018-01
2023,M09,September,True,413.966,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.3', '6': '0.4', '12': '-0.2'}}",CUUR0000SEMC01,2023-09
2023,M08,August,,413.877,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '1.0', '6': '0.2', '12': '0.3'}}",CUUR0000SEMC01,2023-08
2023,M07,July,,413.437,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.4', '6': '-0.4', '12': '0.4'}}",CUUR0000SEMC01,2023-07
2023,M06,June,,412.812,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.7', '3': '0.2', '6': '-0.7', '12': '0.5'}}",CUUR0000SEMC01,2023-06
2023,M05,May,,409.885,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.5', '3': '-0.8', '6': '-1.2', '12': '-0.1'}}",CUUR0000SEMC01,2023-05
2023,M04,April,,411.951,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-0.8', '6': '-0.7', '12': '0.3'}}",CUUR0000SEMC01,2023-04
2023,M03,March,,412.119,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.2', '3': '-0.8', '6': '-0.6', '12': '0.5'}}",CUUR0000SEMC01,2023-03
2023,M02,February,,413.034,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.5', '3': '-0.5', '6': '0.0', '12': '1.2'}}",CUUR0000SEMC01,2023-02
2023,M01,January,,415.197,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '0.1', '6': '0.8', '12': '1.7'}}",CUUR0000SEMC01,2023-01
2022,M12,December,,415.611,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.2', '6': '1.2', '12': '1.7'}}",CUUR0000SEMC01,2022-12
2022,M11,November,,415.048,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.5', '6': '1.2', '12': '1.5'}}",CUUR0000SEMC01,2022-11
2022,M10,October,,414.897,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.7', '6': '1.0', '12': '1.8'}}",CUUR0000SEMC01,2022-10
2022,M09,September,,414.767,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '1.0', '6': '1.2', '12': '1.8'}}",CUUR0000SEMC01,2022-09
2022,M08,August,,412.828,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.6', '6': '1.2', '12': '1.1'}}",CUUR0000SEMC01,2022-08
2022,M07,July,,411.846,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.3', '3': '0.2', '6': '0.9', '12': '0.8'}}",CUUR0000SEMC01,2022-07
2022,M06,June,,410.729,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.1', '3': '0.2', '6': '0.5', '12': '1.0'}}",CUUR0000SEMC01,2022-06
2022,M05,May,,410.249,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '0.6', '6': '0.3', '12': '1.1'}}",CUUR0000SEMC01,2022-05
2022,M04,April,,410.83,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.2', '3': '0.6', '6': '0.8', '12': '1.2'}}",CUUR0000SEMC01,2022-04
2022,M03,March,,409.998,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.5', '3': '0.3', '6': '0.7', '12': '0.7'}}",CUUR0000SEMC01,2022-03
2022,M02,February,,407.984,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '-0.2', '6': '-0.1', '12': '0.5'}}",CUUR0000SEMC01,2022-02
2022,M01,January,,408.335,[{}],"{'net_changes': {}, 'pct_changes': {'1': '-0.1', '3': '0.2', '6': '0.0', '12': '2.6'}}",CUUR0000SEMC01,2022-01
2021,M12,December,,408.644,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '0.3', '6': '0.5', '12': '4.3'}}",CUUR0000SEMC01,2021-12
2021,M11,November,,408.843,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.4', '3': '0.1', '6': '0.8', '12': '4.3'}}",CUUR0000SEMC01,2021-11
2021,M10,October,,407.391,[{}],"{'net_changes': {}, 'pct_changes': {'1': '0.0', '3': '-0.3', '6': '0.4', '12': '3.9'}}",CUUR0000SEMC01,2021-10
